Date,pm2.5 (µg/m³),pm10 (µg/m³),Temperature (°C),Humidity (%),Wind_Speed (km/h),AQI,SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),NO2 (µg/m³),PM2.5 (µg/m³),PM10 (µg/m³)
2022-09-05,38.20477155256687,52.34422674698118,18.551829416045184,64.0586344086353,11,90.83059461353776,8.657439080855324,0.8699561290050929,20.367051294028233,23.05285548011046,48.28586822349742,105.70158078378208
2022-09-06,29.53714029343977,38.55427656351461,20.318286718933297,57.64387681506814,16,32.89555320713772,11.391922029757982,0.642985617226949,22.238902745352544,18.965226700493528,48.615427565963984,92.51942904448555
2022-09-07,43.02356086247033,27.562391625006097,15.355006817001453,56.38112739634408,13,71.98266686066526,10.591438554521876,0.8532423723289215,19.607489749553995,18.83867538341271,38.46440544210562,88.87968052117435
2022-09-08,34.1847614296253,42.84707416576336,22.51796370657468,44.95099158368904,12,65.33380228255174,11.033149768547823,0.7447405613546572,19.517302220977705,23.541083297808722,56.770232550715605,105.1673580991652
2022-09-09,21.44506042942292,59.079191451036,21.354299920835143,46.69373919137912,6,69.11783030237018,10.38374022690845,0.7328663489374335,21.728812530861237,18.395903060645665,39.77047075484378,100.95667858301914
2022-09-10,46.667119854957605,43.3217634956572,28.453907596372808,50.70812883725795,14,78.99497727269996,10.973174771628885,0.86254960893956,20.0210925029946,18.52377314253265,33.41370994942322,100.58421533547775
2022-09-11,29.340653482837247,33.93769553189936,21.286080485221312,44.875755348502615,15,95.04828302553796,11.799540866213146,0.6607883999408182,18.72858921678418,20.270922168973435,36.690015837278416,86.4580280906362
2022-09-12,24.568333755571565,50.52068709021312,31.64228404810644,45.61023509676672,16,60.156917314402925,12.698747194407357,0.6927703746291195,21.91898974912327,19.36996307236002,31.30837871549071,99.6155747793465
2022-09-13,47.844937550196725,44.244449626506686,27.768900915807716,75.09762589882132,15,37.03325819717292,8.015862353544005,0.6670611729779583,17.229235343453322,21.376010020250394,44.17422742706115,90.21951136210609
2022-09-14,39.84816584613343,29.597560053736267,26.068139856094028,64.32053780597127,7,64.94166914111025,10.153254966118665,0.7853467957127458,19.88368635265253,18.014607783251073,33.91075408108634,101.99123776465449
2022-09-15,26.80202500170689,41.367679964874256,28.434141220565607,72.56879801544935,19,50.15027309209909,9.934327006956629,0.8981583246426601,20.485428564760895,18.005664263325944,44.50719814888506,77.15610087898804
2022-09-16,49.99592879383013,55.40832917230832,25.15361007518917,78.9818799331258,7,95.40487500241088,10.37994472274926,0.8572373496392072,19.956366298316592,18.72975833846686,46.776195806835645,86.94098907232112
2022-09-17,25.578112484040552,30.939461820339154,16.28638848549559,50.53551720821932,12,88.74326756053978,10.182438909784056,0.6949299036345211,20.69943465917563,19.222329283693387,35.54329759648446,104.98465509804484
2022-09-18,32.98105538612728,53.62623065068202,28.161535950379985,69.78024462122065,12,30.32922115504905,9.943544058365429,0.749267385454514,22.450694807624156,17.662486835645932,45.31909747653574,101.30123243878259
2022-09-19,30.532577246118585,59.68513252767688,31.82511531039208,50.46825924278771,11,72.49024263608914,9.92525524612391,0.940439487265661,16.915747646627608,21.367923574293755,43.640914687014565,104.41642834925662
2022-09-20,31.627339224416,39.33528350687844,19.909830487056475,40.62261598628547,10,52.144923424800965,11.686387783065786,0.8242120335144425,16.51301847262261,15.891181584114511,38.76748539173133,92.79298521333219
2022-09-21,25.346237444528832,59.98268544658089,16.198365204766173,63.3295473088419,8,63.45595897670605,9.948313995155985,0.6724801011424232,19.945571883473292,19.8092899265352,46.170045657910684,96.2957681863538
2022-09-22,39.581565444033735,44.60449788856617,21.649206671485324,68.86416478052374,16,38.89601062071034,11.279599037939299,0.7220177653765283,17.40583813430062,18.76087509409909,44.22139560944748,89.38249197812986
2022-09-23,36.238155865645865,33.89194993890837,25.2588586320152,57.84093235092597,13,87.7770753673361,11.844909530937384,0.8140324961690162,17.69973293928508,21.173357593466086,39.755955517911346,73.80029023894372
2022-09-24,29.715808887271017,33.75253761787103,23.550028878307184,78.95004065214535,8,58.02240732498581,9.933618914508694,0.7482496367380227,18.68199553936916,16.700747063653598,46.51955148602986,87.24934000285262
2022-09-25,25.79598993762817,48.95894679138389,31.25767143104579,43.77967767574388,10,73.03962123217488,10.226446356130628,0.6183898310303678,19.169129999795707,20.536027334565837,41.593334851203686,104.24678217493104
2022-09-26,22.913899783963775,49.364215724607206,20.40410987046181,54.908122549328695,5,54.03312519670598,11.110526464972526,0.6919655202047218,18.74417133279222,19.009193847350375,44.075903606769074,85.8385956173005
2022-09-27,32.141016775732595,55.73941215929974,19.27815536863995,43.96434500945495,9,66.63630957633272,11.376742038501344,0.7871885631669813,18.935882322956992,17.724821820001225,45.361632171203894,73.68266259391193
2022-09-28,22.103737035453083,43.83219464653634,30.599109673518,46.82840670366237,8,38.55145576815422,10.682328367758977,0.737450682635158,22.464062145389914,16.72974363942644,37.06809873247672,108.30580868108903
2022-09-29,46.43558477068244,34.36752963132496,30.13708502095593,51.12810670454574,9,51.77227261605006,11.623947917049419,0.7442773859783615,19.294196087384858,17.901848762639368,39.75467446752821,93.04065576725391
2022-09-30,45.63437759152524,41.689473700015526,30.351996992726026,57.96637816016232,11,47.8410894152315,10.316489021424383,0.751381032385659,17.227082286371328,15.606324602886206,41.31043866843453,81.61792406958709
2022-10-01,35.68768257790586,52.94442829852138,34.74750236800697,47.93638716446828,11,69.14747801409206,10.985173249759754,0.8773897383540419,19.74193861254219,15.552596115933703,45.275430468829256,94.09910662918335
2022-10-02,44.47414882593453,54.44176923342778,15.781880875298986,65.70006639971778,9,82.72762822457094,10.314201087630503,0.6436554526500197,23.115500271180164,18.42681526580906,37.53088999142685,85.37900826203378
2022-10-03,22.24136820129639,29.925839868474743,34.26391283255964,63.76914302688303,12,35.875817087751194,11.821522256015937,0.8565178682005314,20.754928672556403,18.832955517174288,39.299605743369376,96.70078620629474
2022-10-04,26.466214060352957,38.71838285495489,24.16590837787289,73.21036371949052,11,53.75805169905965,10.995219226777287,0.7448337738515262,20.40794673481102,22.086165142443996,41.87123211704957,97.12466259503023
2022-10-05,21.992243393798493,51.089550840616965,16.402103634488082,43.94319025552836,19,79.26764587262926,10.025900541594707,0.7638794755251812,23.009834758848655,18.156430966651705,48.888344764843026,81.68563185755772
2022-10-06,38.117355332844056,44.99688859276175,34.81165296769751,76.99943843905447,9,52.42092800077465,10.215333432373424,0.6594160267025669,16.873708506882352,15.11802172220237,41.66356414985517,101.24899381417653
2022-10-07,49.60618267653609,38.60704842576136,24.73620068205865,40.64311517472707,6,79.32587306879589,10.54073461808887,0.7241467402434348,21.339848420568288,22.723083405475567,39.430575675751584,89.97921980195831
2022-10-08,46.153007207531445,51.660674899531,34.248930962017965,41.44433951923441,14,94.51075752201228,10.983739326335144,0.7726587271490587,18.162221803149475,20.427905348128494,37.29287294524049,88.2637867216106
2022-10-09,40.30566030204286,35.20916096939541,32.514934270574784,48.34077601160374,18,89.5718969459111,11.396162710363747,0.6514465694984017,21.010589244875163,17.015630059517477,45.55964851584153,101.90798249883191
2022-10-10,49.523806736733896,43.34231527252017,22.265512759236792,78.99706285293037,14,57.53431313617943,11.314491266471283,0.6844783664566845,16.109111162827755,17.998001299554574,35.90704660072263,87.79567829436792
2022-10-11,31.477691938166643,35.75728877322451,29.30253432056992,59.931752274707165,9,40.51194011650074,10.439351365636535,0.6621911339050712,19.82211799433244,21.411454153162452,46.931614718218526,94.03894959006641
2022-10-12,48.99144541830623,40.614964892405936,17.657881938349526,43.93270662501477,14,86.26672052999743,12.18292584351603,0.6540915013465769,20.134014036866226,19.800804355606026,39.00064089196784,104.73701131542995
2022-10-13,45.20050792792724,41.73709107272882,24.812458265214573,42.03414682565238,15,46.80469690248294,10.63005227102401,0.8047983219171595,17.6930164088673,20.14813476091041,34.42039749655254,107.51943931837737
2022-10-14,22.91121776218988,47.89804288759144,17.058730026371936,58.23229716637516,16,54.66887726710472,10.06365196903581,0.835426041156525,21.226893445451335,18.18043274290011,52.47040267806644,89.05240339701257
2022-10-15,49.4883200601688,50.91376578126787,34.81857803221957,41.31085619434818,7,59.01782979485523,12.140373736182976,0.7151228281066181,19.18970269865005,20.18242996084922,37.89631694277006,86.44238954144821
2022-10-16,37.93699484982942,40.54547163382525,25.649660314290777,46.65221855861713,9,93.61441980615672,9.159066770108051,0.7863911221452896,20.95139692262672,18.137971908096183,37.46246264807345,105.96526432873938
2022-10-17,47.05784375080464,50.16736281234952,17.315729946475766,71.49057246505825,7,93.739746198845,8.87074227450968,0.6271355187972847,21.624486708283904,17.76459826760534,45.35092658923245,90.05768188373698
2022-10-18,35.824951653415106,58.11628905477139,19.614099737894243,63.97891433912241,16,71.71426852520054,10.701153096285424,0.7020918984473747,21.98085867789501,19.018583673721707,43.5542405809037,95.1521795566712
2022-10-19,30.722949865989456,58.12029374996831,26.26070290883633,72.36326680525256,5,91.7951056019428,12.0059589804982,0.7467353164843512,19.52170136750906,16.953608806506132,39.38181933857072,78.79920300328405
2022-10-20,43.7905125796338,32.00456412923159,33.15302222909492,57.60082718566374,14,65.37354886813284,9.534139179968177,0.8862987436232014,18.444789751546963,18.836351108359395,45.65446767189417,94.53005362009452
2022-10-21,39.150017371685145,59.91465911067011,15.57336381951777,41.93145712984524,18,45.33975876109601,8.863626417846449,0.7258004802928325,21.949710839572905,18.266877671498353,49.928971264416546,89.83835286388339
2022-10-22,20.016068686219583,51.6888328171369,33.55333214455396,58.16055598210487,10,51.26278664676016,10.519137425197519,0.6305083053115793,19.09955250814988,20.87420439401119,43.3251118116721,99.85377109130984
2022-10-23,27.536728252880412,37.4816666381558,27.37211651559885,68.41779410382281,9,68.51769907752329,10.970860786917566,0.7318493939191641,22.886688174417944,16.13819601987984,33.534970851913826,106.37784646520791
2022-10-24,42.87135246369289,41.279447621615006,25.172855905952137,44.83649476977801,8,28.473003272173987,11.992639637873456,0.796963622482891,20.233548783310823,17.175484418119538,38.41069525987669,91.6806683865457
2022-10-25,30.830216300715257,54.81932060844119,26.888139544931008,54.639053990631865,11,95.55241046105472,12.137360916675847,0.6635404490309877,19.021068272281582,22.662939670041236,54.56629690910072,96.04451263921793
2022-10-26,31.6749061061135,45.77710096970851,24.529810114727816,48.95115306059461,11,45.5313581393412,9.091622916846722,0.801839059943242,16.374880842622822,17.537402377969244,37.88045467401421,104.93584583339045
2022-10-27,20.64152938833492,49.80935218765257,21.01078449534585,65.40141766673119,14,71.15378157179002,11.739894385754017,0.8795002577905797,20.646252043504614,18.235690169850752,56.57220765520661,64.38109298247697
2022-10-28,41.825238119770525,45.15793127169388,32.233583814589416,59.90674160037433,19,59.27148573922197,11.080685208315387,0.7027394531256058,18.190724346420737,23.54186961426954,46.06392430860659,93.44511888161375
2022-10-29,23.769627629075437,33.14615280718288,26.04669620073807,59.45865001079703,8,38.98697280174234,10.983069493172367,0.9783157211139074,20.723475736309144,19.37421258021294,40.25508153138182,88.03812904966145
2022-10-30,36.60122238783528,37.48105470988918,21.508027820627294,62.661382776704045,19,50.4819173672802,10.497713216370542,0.497754509894216,22.168387310208495,18.690200490520937,49.00100324877771,89.60629684619832
2022-10-31,35.729542492013856,55.24514373588062,15.17560594064468,52.47912386629311,8,66.01550230135844,10.52119082931143,0.8640332045764538,20.623843553535913,23.386884384972713,40.114935345768,82.45472567827883
2022-11-01,29.57921535015133,28.18238915960044,23.40079472030145,48.28182900027608,12,43.90106308686687,10.489464144264394,0.6370871382779226,21.57115797041641,19.076651277387576,44.323220494330016,110.98255742547647
2022-11-02,29.13447653548166,32.83404291850646,22.675296159747003,45.83478987056144,16,43.49822620507023,9.262984471132656,0.7993142176418503,22.938142917164186,20.434151563014343,42.23489881575351,82.1033888933004
2022-11-03,30.11319809997797,42.01123693784222,15.523453622490258,66.57685922248595,19,53.231214355354346,10.777024737368905,0.7958635247894342,22.147592676663653,20.606060632977947,40.71429815354683,115.85461526559409
2022-11-04,46.58875764390099,35.50156786150008,21.750884943191856,45.70773388031822,10,60.60691182203761,10.954889692125734,0.6052046586088811,21.431498594668817,23.29142980577951,44.48917575890574,112.17695723136826
2022-11-05,47.923135306869696,32.02543166949861,27.1898030800958,56.50595992213559,19,82.92565348872026,9.892613129925108,0.620231440564697,18.931330255679214,16.971611573859878,35.29613573247202,95.18718135035415
2022-11-06,46.785911541185705,29.14343603344566,27.958995374698542,41.17016079739564,18,27.58083190772433,11.334002710204304,0.6754343203635432,17.964048777866203,18.82109839047551,35.223433749056994,101.36802229565086
2022-11-07,29.0664819726388,42.3985931749051,19.693679697110102,79.73258520370405,12,81.12597542778667,9.652464745332148,0.8181058884393371,23.232427391861783,19.93209588487697,39.15121204680565,104.42429285458441
2022-11-08,25.97004843132757,32.29159511815492,34.003381495901294,75.44629610538135,13,35.694169542997585,10.217441650085739,0.6655631454718975,20.05492968614477,18.034074239528508,38.02605656628598,103.88736228492797
2022-11-09,37.64400199751668,32.85347672985019,25.21407455404031,79.17104511151553,17,45.4611172993134,10.042226150841676,0.7179568253490097,18.685423936726625,20.151848888049038,43.73081027117173,86.02119656388615
2022-11-10,26.784489144755867,39.43805282334226,16.269167642659355,55.1080115527304,13,83.32684233001078,9.92206794734918,0.7837141751471414,20.56467311495749,19.9105511069678,45.31989429186844,93.62078544988854
2022-11-11,43.17603241805036,34.91198047392529,27.987420153865664,75.3444809638195,10,88.30500210963586,8.904953254254696,0.8672996260500007,18.189030355767585,21.495329243482917,46.09268738725226,74.02099733168622
2022-11-12,33.43425082078775,56.6993718441106,25.340722386049336,48.57844138635463,10,55.001870626738935,9.548753817686547,0.83474397379531,21.982280210261962,20.574619785150606,47.86147459652298,81.59354204052083
2022-11-13,24.14372606132003,58.11522155665786,29.77831062954885,48.92817312317456,18,58.96635807681835,10.24518421294208,0.6659011656365771,21.512811215448096,19.955577886323386,42.35725992247712,94.48738106910163
2022-11-14,49.10987601028515,55.20973900727742,33.29878835334026,56.05732955963269,14,74.94399961367635,10.926595833648289,0.7948718654850192,20.20782196297634,18.914064205481036,49.869825826017504,99.55663584708627
2022-11-15,31.582822697768474,47.076401598695085,21.407179477404892,65.53443091739751,16,59.07306065063259,10.367607712680671,0.5347709913297245,19.347898527558034,19.8823055542867,42.65799276246028,115.54790715021275
2022-11-16,41.495114042615896,59.30254674092225,27.820988611121187,72.20703458037319,11,36.19874375784895,10.124283107256568,0.7884233344496533,21.058322430727504,19.395471899760718,43.06472846039353,92.30721956018958
2022-11-17,32.17400364814239,45.87325146007825,18.21193424525672,57.66845197473836,14,56.99608289558077,9.873771155633944,0.8167926826616999,19.366460814412793,15.847208358297134,45.984045674786884,101.99964444886339
2022-11-18,26.359474252727694,44.97755580857327,27.575887004587887,76.24754190641795,19,66.36427347105834,11.277173078987552,0.6291353700392327,21.792355236665948,22.05534904667326,44.80800443745793,82.27093843022344
2022-11-19,40.36608855846161,37.603873996371966,17.017825793886573,49.34859260276483,5,77.64541838998485,9.813739692800407,0.7720658982319755,20.824841104994665,16.454705452284177,54.419353505077325,81.78099381024525
2022-11-20,36.53884191960599,51.08561062668677,15.28961997479912,41.78956395886902,12,86.35535302030696,9.721273242928598,0.6457540781097861,21.41764174858579,17.9068507261393,43.47585302693563,87.47688487020321
2022-11-21,34.27837282859971,53.064091320102506,16.433941923961594,59.507641005527205,9,60.2499563563515,11.83905192756445,0.5493555765865725,20.793521365048395,17.760494702759654,40.34252869210384,111.51283565770626
2022-11-22,26.67227793237655,49.57607922134185,34.40031233789988,72.82202318415634,13,94.44894765278784,9.570425731298855,0.7222599141416497,18.882357310120312,19.581233991559905,43.93029030306053,89.1294996989389
2022-11-23,38.6334558813906,42.13438727061004,15.665338530966244,79.1314244888353,19,84.78903841022677,9.195694757554815,0.7952047600901412,23.735245189929472,18.228200962121647,50.698354751935284,100.15105524460111
2022-11-24,46.27851138263057,28.730878394495942,19.99352660752335,59.74960776810114,6,60.15173369895679,10.986444174739868,0.7678105895019113,21.097363993787063,19.38739512833875,36.9575287605041,104.91307592574896
2022-11-25,31.89180401809404,41.93459730080316,27.255284115501368,55.41973581487837,12,36.11598225409497,9.189956491321649,0.9169110247374785,23.109893496728514,16.661885394842386,38.301224119904234,86.98346715428899
2022-11-26,20.26500135844279,31.230920536113302,23.015625117372736,56.842451236416046,15,30.86835211674614,9.007427883993175,0.8661336646891208,21.8630192906908,19.41778431319608,50.84117026138691,91.75407097017448
2022-11-27,20.617997426239555,50.90747051367149,21.360334932898557,59.621626552334845,6,78.84129123976945,10.010769684198953,0.6765138856258375,20.444514267996983,16.098946132089782,37.601133342775526,64.39378699966707
2022-11-28,28.724485856641373,29.99904520904134,20.8108991079968,43.2329955375553,7,80.16669606822484,10.604741649482607,0.7597202693877319,19.631128835464413,20.631715460511675,35.78132949462923,88.65008424999654
2022-11-29,37.8290144547098,30.373961905714808,18.791652424542583,40.50186655394349,15,64.28177058975064,11.31927725866516,0.6854876778388188,23.74506063140326,18.017387491683667,34.56909597951169,101.61177496087335
2022-11-30,40.37859462690142,27.360170030066836,16.999013569365825,71.63939243574899,15,45.5459863400537,9.089593796136821,0.8804436202897581,19.19083346457793,20.889609961468228,42.27532031697913,96.48392655828773
2022-12-01,26.39888003861258,44.09494353117428,22.38464561486256,47.56808184238808,10,48.60692711300357,12.105203894738576,0.6743024677096129,19.452972406499022,14.855558399214134,37.7517605695085,91.17048297883214
2022-12-02,26.79562034046268,59.63531441998424,17.25961736337837,52.59108296430731,16,65.15224701357639,10.819057465215856,0.7067869107510069,19.895005054953394,17.664228317722653,40.977903678970705,100.20015967459972
2022-12-03,36.24647447327648,45.42972716768261,30.16473743644144,63.51263202367296,12,44.731679407189816,9.245558436125204,0.7827625155748416,15.561329687439418,19.252474734081424,34.991152541624885,86.33831982337018
2022-12-04,33.28224294190578,36.119891088715306,29.288566369491495,75.14489669626398,11,68.40888810291666,11.85296858173124,0.67403605768999,22.278987856874167,18.663428481651778,44.8542891182633,109.99053695238487
2022-12-05,31.796949999086834,42.81475280042237,21.890671043719216,72.16026595787271,12,89.37063178291726,9.510444893343445,0.9113197039859209,16.388693997078473,19.90396026105816,40.734964399789575,81.06331084006335
2022-12-06,25.345871541901115,47.79183986752019,22.928220722220782,44.417934386507454,7,80.38473383976715,11.369053498895266,0.8843998842565954,19.16137928189814,19.065714332198212,37.997960684668016,105.66928492712128
2022-12-07,33.62194950204436,50.51484587230718,21.12147855159312,66.6956322955183,11,69.57140936740983,9.43865021974182,0.8393878295570546,15.691235890052216,17.433324955725357,40.53038878492781,102.92312982617135
2022-12-08,30.750347264116893,51.13988141237117,15.794718046199195,65.27879919445097,10,62.52947790565163,11.491911901901032,0.7876020740466328,18.553429658120738,21.185013339258333,32.65235647712733,111.55395453398503
2022-12-09,47.2470703625352,39.28606502338134,15.35461617260231,54.69968646768311,15,51.721871882862544,9.763407454096779,0.7947811259942481,16.735861122886725,19.356880399668945,47.48165741501081,77.10323644626499
2022-12-10,37.12294959021193,38.75617769113291,15.570351418957207,73.85738628979195,9,89.68750744860785,10.611684929315965,0.7550487017111976,17.13161870457251,16.198989262509194,41.20216681099162,91.99008773773373
2022-12-11,40.77181212071356,35.64245939917157,19.86215106911955,57.64398268490788,12,63.56866293020045,10.499056099564609,0.7870268536759075,22.943055562167682,20.483803669688825,42.94019745604154,76.83371994914259
2022-12-12,49.42825813882492,38.715439297548905,33.827074296462406,55.875807698927545,9,79.92848571277047,11.210224322839458,0.8673716172344857,18.761030659571116,19.05558938919589,49.36949366502165,95.67787783529351
2022-12-13,35.03872325140472,43.59551130503044,32.483474446012984,70.10186503204179,10,34.451361570836,10.499681091192436,0.8281007149660453,19.779984477882852,17.929549697560123,37.64804658186319,82.8937237745076
2022-12-14,29.680247339284048,26.97584000358758,34.799841815448275,43.59691566238184,6,77.34682411728119,9.313614568925384,0.6091036177753499,23.67630768161821,20.739632858249415,36.87104037407274,93.84027305314589
2022-12-15,30.463976686247776,40.80015745651215,25.76519425395125,72.79618100866759,12,47.4339162547517,10.57288567500294,0.5696711937272696,20.21386389919251,18.16283923689341,43.65115830666382,75.18155259805164
2022-12-16,23.234492123978196,37.53927492174678,30.190809158436245,78.4032794885228,15,85.24224568644696,11.128298529147612,0.7178100257551958,22.632810855334228,20.803201020835807,36.90704034212229,107.30088075048094
2022-12-17,49.77986047860732,40.36933609408308,20.03511563962978,47.9306670516643,7,90.08807543783566,9.15747267723774,0.6459176790367295,19.25413455070577,18.735887072370573,43.02972921912047,100.53868009782921
2022-12-18,25.536653013564127,40.51127708375862,34.89326206485606,65.37877115034006,15,76.15305896178386,10.71878634387698,0.9348978607778603,18.943358679848046,21.084268386413683,46.59477774089377,105.04336706904994
2022-12-19,35.029883495468525,29.656498124313924,28.924162001083182,73.32271167075021,5,35.39320602916989,12.065534925178497,0.6847253832366914,21.185046136610882,14.52839836095954,51.48134458273138,107.29628371039978
2022-12-20,33.99456259075069,55.11306024455182,15.425860104180922,49.91322792889029,10,41.471847451825326,10.114116129749911,0.7903820665744247,19.820615021472708,17.381010545910275,46.55359059252999,88.90367603211149
2022-12-21,26.250026985499336,58.92876897497883,23.277565809424537,54.48605929415954,7,72.28089720142081,11.766176629325816,0.8466058654733161,19.170865339462267,19.154992061754843,37.082131767722245,101.5510136871349
2022-12-22,30.214267869607124,56.45361956662761,21.06787082010682,44.46357353571817,7,88.34544991672283,11.20811545881345,0.7630310213932971,19.311609534260022,17.19804694283526,39.592437972608224,69.17237324168885
2022-12-23,41.48469354964851,41.88369786351001,21.554606833005646,59.868403774825936,11,78.10073598264813,9.587658539133066,0.8359873664703754,20.29405097720382,17.95258617980368,45.10588495802887,86.30573329764435
2022-12-24,38.73596101520758,41.9349108038976,17.279715375041235,78.08862665616743,5,34.846648270863554,10.548096654491898,0.7475121018623448,17.125859422449636,18.574598039184778,37.74128356965844,97.2287150068004
2022-12-25,21.23688325494996,29.55815710574677,17.918385846461096,50.35611241594829,11,87.75944041926815,9.933295875959475,0.7390062755049213,19.79461816235986,19.63887827209983,37.83675932263416,94.83663843788251
2022-12-26,45.89447308655001,45.15091380555968,34.31729943226131,51.76103956288559,5,51.4172049338296,9.600747228919804,0.7590200937857919,24.0123958180223,20.038286657066497,40.981238417121396,83.18409779615016
2022-12-27,39.21669097324372,32.735240662208746,18.572309568468192,75.46908177159735,9,57.021191543406935,9.465242284526813,0.608340728108742,17.82526268546999,18.793197270687653,37.19862179210593,82.30125836882921
2022-12-28,31.91385120729664,45.3593202787433,32.566552384703286,71.4227137290824,8,47.41581428702721,11.254961133837252,0.8484346250358727,18.585395279024237,20.001395386690284,31.850571174914514,85.91747693852832
2022-12-29,20.446675890863823,47.59963693993612,30.922893433378817,41.84616256527596,17,43.01994840267976,8.543777169234462,0.8256241320010446,20.583648743988334,18.262749168676148,43.576047588927274,103.90893589987897
2022-12-30,21.979171365582697,54.43657825123832,27.03334618773635,66.62405180444057,16,37.91517822976982,11.49012152098339,0.6714067464490242,21.261277054200587,20.97306004997665,40.66193845435511,90.89726175246194
2022-12-31,49.06774099742414,25.30162756480128,29.32380482860807,41.19728101121449,15,49.71061893919713,10.108548311034994,0.7362598011687833,19.374971480246263,19.950492469912415,40.60462072701714,82.05841447976286
2023-01-01,21.08515959973245,26.52564175204637,21.838757061822424,55.98061286495698,6,64.92844580596346,10.097672669655545,0.5957600588450047,20.31204082098019,19.545294842095725,45.19229072175042,84.29587665593876
2023-01-02,38.922280984149765,30.842892477574534,22.461346746505217,69.94528721216638,6,56.442710700533965,9.702122466880116,0.6351614096166213,18.001052968474298,16.632406530978137,38.45912134569419,88.40036249443591
2023-01-03,24.633261338607664,33.050231829897115,32.05860080553345,50.55216832851476,7,39.37944575992962,9.646010328850426,0.7094628034368059,21.410117694610534,18.566150571258373,39.65735938073301,87.41148548638698
2023-01-04,41.798562822152405,32.36615829028395,27.64527316358786,48.93419854098451,18,31.917577494614395,10.219553701576613,0.6615929758356565,17.98570191192913,18.897382494225013,40.890659047346865,83.82188135763234
2023-01-05,22.64679947676847,43.66104708470844,21.11588239335707,77.64130723369291,6,79.9946039709751,9.389913279503874,0.8466637528776428,20.883956094181794,18.24361238075554,45.15068220112006,94.24418918448396
2023-01-06,44.51598438828837,47.20590429673565,26.174912277659462,69.514154412072,14,80.62147166904317,10.606242181041452,0.6900816206884709,17.43870423220293,21.70114687529708,36.80815600967223,99.53574346108223
2023-01-07,23.341179574247636,43.24645531381141,34.51524006353347,65.20225341498332,19,93.91587551552496,10.176873452287893,0.635440305805357,19.628584854406842,22.562272551713534,38.22681617660745,76.65259861374349
2023-01-08,43.06945425870518,56.28436618854301,34.57126265240784,45.39192280928485,11,55.683125838713096,10.948084325938376,0.7290229808027358,19.878454415287088,17.729042518037396,41.36413214340069,99.79502186344183
2023-01-09,32.45568160862018,52.141673630753495,23.9480762284938,69.02550995527871,6,99.11319829358796,10.436128344584885,0.9151526843701339,19.426156011256726,19.866254636329355,40.33259443686326,106.72595330023326
2023-01-10,32.705647111491174,31.115183786037804,22.60411368992623,75.19877445621489,7,73.98085231774309,10.620560714770996,0.73424026544916,23.50828230455967,21.498673732863463,52.902642638335266,108.11236781802245
2023-01-11,48.72306947670404,27.793780966268805,31.321724839425485,78.60342123347911,9,58.40828225486372,11.19409467838387,0.6299724023247263,22.68559109946017,16.375772833401452,44.475170496432,106.98402378759965
2023-01-12,39.32415489828779,54.62506901094035,21.9254761491814,40.20510367510091,11,25.77671122992615,9.992173396661977,0.7309894974329225,20.64501729128668,19.053072380458158,46.360714220448386,103.8720010260779
2023-01-13,45.37971305560982,31.39475312023344,23.014108711690888,51.8486932461015,5,76.4073167929161,11.337078481852869,0.6231508973909173,20.082210233456923,17.342360202913472,37.616778250397935,80.72045050903768
2023-01-14,22.23481045561884,26.90148689363879,20.388903284226927,75.3551801318938,17,86.98904127933837,9.842915690961082,0.8344834905891713,17.823092188422326,15.715443882030733,38.74035259732951,105.8278848337414
2023-01-15,45.84168615368631,27.880220602190786,27.450206947061204,48.96730581727596,5,89.47071260442762,9.624873493320917,0.7232679173104347,17.746995262564607,20.549051248745958,40.49548735621461,81.01064030325657
2023-01-16,37.5609200832012,37.77828116459662,29.318309879400477,75.71752952167324,17,61.86468523284428,9.808921566423411,0.7420115842535546,21.240688253033905,18.415686054177872,40.924447655196865,95.99799969346657
2023-01-17,32.049434135482514,27.11150541069793,17.5367204350121,64.61084846854175,13,49.609657913423646,9.137802706740294,0.6395775433988993,19.071608385054294,21.278265556105094,49.34860517764893,80.17052443226848
2023-01-18,34.573354780719924,27.53691479500404,21.18085301914403,76.09104227418412,15,86.7364382109819,9.201742646850045,0.7463845574664842,20.38158595695955,20.915780003794737,43.619851700423645,88.39061841819439
2023-01-19,28.407788244483545,53.80312259267264,18.617569863409543,64.35383261894677,13,71.02533296544341,11.807784347143043,0.8986725600907177,16.717593336901967,17.07542932924732,42.366769174982345,95.31895205942527
2023-01-20,29.44148170124881,50.29427516804876,15.096180123798955,61.67272262325896,13,71.75776848869121,10.6777292861159,0.6807895430003885,16.34689071360951,20.65269708520502,42.20784836178011,102.71748529560453
2023-01-21,24.42632671926992,26.292996456686343,18.63148640685844,58.54832537475927,12,57.60254614834448,12.47616697661725,0.7924213046275694,18.068024256011103,18.14458408057852,38.38809484227896,102.15465445009116
2023-01-22,48.55418901624997,39.56287095066988,23.988702155862285,42.68469372070571,11,78.91724291898629,10.356373497384576,0.7162456630277985,21.71743855126272,16.687619317100044,47.266276815201245,95.42962016024899
2023-01-23,41.93746604010053,28.434382590541865,16.66009726530082,71.5255138788799,8,77.02952528687584,9.290838559211227,0.6287672685505217,23.060674053224574,21.569504843167806,48.23416166378625,87.85345523694517
